NMFS Landings Query Results,,,,
,,,,
You Asked For the Following:,,,,
,,,,
Year             : From: 1950 To: 2010,,,,
,,,,
Species          : ALL SPECIES INDIVIDUALLY,,,,
,,,,
State            : All States,,,,
,,,,
Year,Species,Metric Tons,Pounds,$
1988,"SARDINE, PACIFIC","1,188.40","2,619,999","171,523"
1988,"SARDINE, SPANISH","1,592.20","3,510,164","316,585"
1988,SCADS,"1,006.50","2,218,843","1,214,767"
1988,"SCALLOP, BAY",205,"451,873","3,246,866"
1988,"SCALLOP, CALICO","5,763.70","12,706,752","9,454,013"
1988,"SCALLOP, SEA","13,703.60","30,210,907","127,016,241"
1988,"SCALLOP, WEATHERVANE",154.7,"341,070","1,201,201"
1988,SCALLOPS,3.2,"7,090","92,319"
1988,SCAMP,254.8,"561,816","1,174,217"
1988,SCORPIONFISHES,15.5,"34,272","39,175"
1988,SCULPINS,2.2,"4,909","1,455"
1988,SCUP,57.1,"125,817","60,999"
1988,SCUPS OR PORGIES,"6,311.10","13,913,499","9,420,735"
1988,"SEA BASS, BLACK","2,191.50","4,831,463","5,114,408"
1988,"SEA BASS, GIANT",85,"187,319","323,072"
1988,SEA CATFISHES,68.8,"151,573","23,372"
1988,SEA CUCUMBER,"1,024.80","2,259,220","1,027,966"
1988,SEA URCHINS,"31,884.40","70,292,410","24,945,799"
1988,"SEABASS, WHITE",48.8,"107,616","219,860"
1988,SEAROBINS,20.8,"45,800","2,873"
1988,"SEATROUT, SAND",187,"412,336","236,574"
1988,"SEATROUT, SPOTTED","1,588.10","3,501,153","3,661,419"
1988,"SEAWEED, KELP","82,205.40","181,230,000","2,783,693"
1988,"SHAD, AMERICAN","2,600.30","5,732,598","1,968,303"
1988,"SHAD, GIZZARD",402.7,"887,726","37,216"
1988,"SHAD, HICKORY",42.6,"93,952","29,632"
1988,"SHARK, BIGEYE THRESHER",13.9,"30,602","13,796"
1988,"SHARK, BLACKTIP",147.5,"325,084","103,656"
1988,"SHARK, BLUE",3.9,"8,685","2,549"
1988,"SHARK, DOGFISH",248.4,"547,668","81,053"
1988,"SHARK, DUSKY",1,"2,300",961
1988,"SHARK, HAMMERHEAD",0.3,700,195
1988,"SHARK, LEOPARD",19,"41,904","36,571"
1988,"SHARK, LONGFIN MAKO",11.1,"24,414","25,647"
1988,"SHARK, PACIFIC ANGEL",445.7,"982,696","308,092"
1988,"SHARK, PORBEAGLE",31.8,"70,200","65,510"
1988,"SHARK, SAND TIGER",0.1,300,64
1988,"SHARK, SANDBAR",2.2,"4,800",394
1988,"SHARK, SHORTFIN MAKO",367.4,"810,046","729,251"
1988,"SHARK, SMOOTH DOGFISH",0.7,"1,600",258
1988,"SHARK, SOUPFIN",66.6,"146,919","134,434"
1988,"SHARK, SPINY DOGFISH","3,030.90","6,681,903","662,537"
1988,"SHARK, THRESHER",540.8,"1,192,342","1,028,087"
1988,SHARKS,"5,352.80","11,800,891","5,816,002"
1988,"SHEEPHEAD, CALIFORNIA",13.3,"29,265","29,944"
1988,SHEEPSHEAD,"1,604.40","3,537,109","839,772"
1988,SHELLFISH,"9,235.90","20,361,430","13,863,575"
1988,"SHRIMP, BLUE MUD",18.3,"40,281","48,880"
1988,"SHRIMP, BRINE","3,215.70","7,089,288","2,863,855"
1988,"SHRIMP, BROWN","63,168.60","139,261,561","262,082,813"
1988,"SHRIMP, GHOST",65.4,"144,209","310,004"
1988,"SHRIMP, MARINE, OTHER","3,265.50","7,199,212","9,172,853"
1988,"SHRIMP, OCEAN","32,345.10","71,308,061","29,140,623"
1988,"SHRIMP, PACIFIC ROCK",64.8,"142,917","210,060"
1988,"SHRIMP, PENAEID","1,320.10","2,910,301","2,938,642"
1988,"SHRIMP, PINK","7,903.70","17,424,517","34,671,253"
1988,"SHRIMP, ROCK","2,162.90","4,768,305","3,091,023"
1988,"SHRIMP, ROYAL RED",54.3,"119,673","213,680"
1988,"SHRIMP, SEABOB","2,392.20","5,273,914","2,772,682"
1988,"SHRIMP, SPOT",76.7,"169,123","805,881"
1988,"SHRIMP, WHITE","36,586.20","80,657,898","159,188,478"
1988,"SHRIMP,ATLANTIC & GULF,ROUGHNECK","1,695.70","3,738,401","2,127,923"
1988,SILVERSIDES,56.9,"125,400","137,346"
1988,SKATES,"7,470.90","16,470,389","1,023,429"
1988,SKIPPERS,4.2,"9,272","1,350"
1988,"SMELT, EULACHON","1,300.60","2,867,241","295,793"
1988,"SMELT, RAINBOW",1.3,"2,910","1,325"
1988,SMELTS,470.8,"1,038,027","263,182"
1988,SNAILS (CONCHS),"1,319.50","2,908,937","2,395,286"
1988,"SNAPPER, BLACK",3.6,"7,962","12,006"
1988,"SNAPPER, BLACKFIN",0,109,194
1988,"SNAPPER, CUBERA",1.7,"3,814","5,172"
1988,"SNAPPER, DOG",0.1,200,272
1988,"SNAPPER, GRAY",254.8,"561,827","859,225"
1988,"SNAPPER, LANE",40.9,"90,197","108,650"
1988,"SNAPPER, MUTTON",202.3,"446,073","794,638"
1988,"SNAPPER, QUEEN",8.9,"19,641","26,559"
1988,"SNAPPER, RED","2,010.80","4,433,106","10,150,584"
1988,"SNAPPER, SILK",40.3,"88,739","149,286"
1988,"SNAPPER, VERMILION","1,123.40","2,476,679","4,006,370"
1988,"SNAPPER, YELLOWTAIL",640.2,"1,411,366","2,826,902"
1988,SNAPPERS,837.1,"1,845,486","2,816,101"
1988,"SOLE, BUTTER",6,"13,248","2,534"
1988,"SOLE, CURLFIN",2.9,"6,328","2,231"
1988,"SOLE, DOVER","19,052.20","42,002,521","12,455,473"
1988,"SOLE, ENGLISH","2,563.20","5,650,785","2,111,802"
1988,"SOLE, FLATHEAD",9.4,"20,708","7,945"
1988,"SOLE, PETRALE","2,148.40","4,736,343","3,859,490"
1988,"SOLE, REX","1,935.80","4,267,690","1,299,073"
1988,"SOLE, ROCK","23,037.20","50,787,822","6,498,160"
1988,"SOLE, SAND",349.5,"770,422","567,233"
1988,"SOLE, YELLOWFIN","7,390.60","16,293,284","2,927,444"
1988,SPADEFISHES,9.3,"20,401","2,235"
1988,"SPONGE, GRASS",1.1,"2,516","22,014"
1988,"SPONGE, SHEEPSWOOL",34.9,"77,023","3,543,058"
1988,"SPONGE, WIRE",0.3,601,"6,010"
1988,"SPONGE, YELLOW",7.4,"16,352","286,154"
1988,SPOT,"3,266.00","7,200,320","2,181,987"
1988,"SQUID, CALIFORNIA MARKET","37,315.70","82,266,275","7,559,106"
1988,"SQUID, LONGFIN","10,122.60","22,316,262","7,791,813"
1988,"SQUID, NORTHERN SHORTFIN","1,926.20","4,246,500","544,192"
1988,SQUIDS,"9,381.00","20,681,430","7,979,255"
1988,"STURGEON, GREEN",87.5,"192,941","114,864"
1988,"STURGEON, WHITE",188.5,"415,457","773,781"
1988,STURGEONS,46.8,"103,133","122,752"
1988,SUCKERS,0,100,13
1988,SUNFISHES,0.4,900,237
1988,SURFPERCHES,48.6,"107,154","102,379"
1988,SWORDFISH,"6,745.50","14,871,191","48,329,197"
1988,TAUTOG,485.8,"1,071,014","542,200"
1988,"THORNYHEAD, SHORTSPINE",103.3,"227,733","79,036"
1988,THRESHER SHARKS,0.6,"1,312",821
1988,TILAPIAS,42.3,"93,318","23,218"
1988,"TILEFISH, BLUELINE",23.8,"52,542","43,822"
1988,"TILEFISH, GOLDEN","2,092.70","4,613,575","7,172,196"
1988,TILEFISHES,12.5,"27,640","19,561"
1988,"TOMCOD, ATLANTIC",0.5,"1,100","1,671"
1988,TRIGGERFISHES,129.2,"284,791","198,997"
1988,TRIPLETAIL,0.5,"1,136",589
1988,"TROUT, RAINBOW",680.8,"1,500,950","2,596,025"
1988,"TUNA, ALBACORE","5,287.00","11,655,638","10,100,379"
1988,"TUNA, BIGEYE","1,904.40","4,198,435","14,530,913"
1988,"TUNA, BLACKFIN",61.3,"135,147","128,987"
1988,"TUNA, BLUEFIN",916.1,"2,019,704","15,395,476"
1988,"TUNA, BLUEFIN PACIFIC",803.6,"1,771,706","2,070,412"
1988,"TUNA, LITTLE TUNNY",164.2,"362,046","43,211"
1988,"TUNA, SKIPJACK","11,132.60","24,542,858","14,901,249"
1988,"TUNA, YELLOWFIN","30,174.50","66,522,805","66,155,709"
1988,TUNAS,163.1,"359,670","483,321"
1988,"TURTLE, SNAPPING",73.6,"162,167","109,842"
1988,"TURTLE, TERRAPIN",0.2,500,500
1988,TURTLES,0.3,600,143
1988,WAHOO,125.4,"276,414","276,213"
1988,WEAKFISH,"9,310.70","20,526,402","7,807,014"
1988,WOLF-EEL,3.1,"6,898","1,850"
1988,"WOLFFISH, ATLANTIC",700.1,"1,543,400","471,669"
1988,WRECKFISH,18.1,"39,813","59,719"
1988,YELLOWTAIL JACK,38.6,"85,099","80,239"
1989,"ABALONE, BLACK",40.4,"89,070","848,217"
1989,"ABALONE, GREEN",3.7,"8,065","123,169"
1989,"ABALONE, PINK",4.1,"9,004","119,911"
1989,"ABALONE, RED",86.2,"189,999","2,042,514"
1989,ABALONES,28,"61,804","331,018"
1989,ALEWIFE,"6,102.70","13,454,105","525,228"
1989,AMBERJACK,"1,594.80","3,515,800","2,459,964"
1989,"ANCHOVY, NORTHERN","2,511.20","5,536,174","697,596"
1989,ATKA MACKEREL,"18,443.50","40,660,552","1,709,544"
1989,BALLYHOO,474,"1,044,964","238,331"
1989,"BARRACUDA, PACIFIC",60.5,"133,322","94,960"
1989,BARRACUDAS,0.6,"1,271",376
1989,"BASS, ROCK",1.4,"3,000","2,000"
1989,"BASS, STRIPED",100.3,"221,230","324,190"
1989,"BASS, WHITE",68.9,"152,000","152,000"
1989,BILLFISHES,"1,383.90","3,051,000","2,654,000"
1989,BLOODWORMS,202.8,"447,000","2,233,164"
1989,BLUEFISH,"5,005.50","11,035,233","2,364,164"
1989,"BONITO, ATLANTIC",269.9,"595,130","189,106"
1989,"BONITO, PACIFIC","1,091.70","2,406,757","467,231"
1989,BOWFIN,9.2,"20,188","4,015"
1989,"BROTULA, BEARDED",13.6,"30,014","16,065"
1989,BUFFALOFISHES,"1,714.60","3,780,063","743,780"
1989,BURBOT,3.2,"7,000","2,000"
1989,BUTTERFISH,"3,303.60","7,283,077","4,256,205"
1989,CABEZON,18,"39,707","13,719"
1989,"CARP, COMMON","1,179.40","2,600,131","297,721"
1989,CARPS AND MINNOWS,2.7,"6,000","17,000"
1989,CATFISHES & BULLHEADS,"8,273.00","18,238,553","7,418,782"
1989,CHUBS,"1,483.70","3,271,000","2,666,000"
1989,"CLAM, ATLANTIC JACKKNIFE",19.3,"42,600","132,375"
1989,"CLAM, ATLANTIC SURF","29,522.20","65,084,700","29,824,797"
1989,"CLAM, BUTTER",4.2,"9,254","6,177"
1989,"CLAM, CALIFORNIA JACKKNIFE",0.8,"1,699","9,362"
1989,"CLAM, MANILA",286,"630,532","5,174,802"
1989,"CLAM, NORTHERN QUAHOG",399,"879,700","7,077,431"
1989,"CLAM, OCEAN QUAHOG","20,242.40","44,626,400","14,384,683"
1989,"CLAM, PACIFIC GEODUCK",582.2,"1,283,441","1,519,975"
1989,"CLAM, PACIFIC LITTLENECK",159.8,"352,349","818,242"
1989,"CLAM, PACIFIC RAZOR",10.6,"23,349","124,310"
1989,"CLAM, PACIFIC, GAPER",2,"4,357","4,014"
1989,"CLAM, QUAHOG","4,776.90","10,531,053","56,744,448"
1989,"CLAM, SOFTSHELL","3,443.70","7,591,996","23,498,615"
1989,"CLAM, SUNRAY VENUS",9.6,"21,183","21,183"
1989,CLAMS OR BIVALVES,3,"6,645","8,884"
1989,COBIA,152.9,"337,091","393,582"
1989,"COCKLE, NUTTALL",9.9,"21,879","22,225"
1989,"COD, ATLANTIC","35,857.80","79,052,000","48,086,272"
1989,"COD, PACIFIC","167,908.50","370,171,045","56,720,615"
1989,"CRAB, ATLANTIC ROCK",247.3,"545,200","124,513"
1989,"CRAB, BLUE","93,969.30","207,164,621","80,332,498"
1989,"CRAB, BLUE, PEELER",526.2,"1,160,000","1,740,385"
1989,"CRAB, BLUE, SOFT",122.5,"270,129","1,025,377"
1989,"CRAB, BLUE, SOFT AND PEELER","1,178.40","2,597,832","7,013,645"
1989,"CRAB, DEEPSEA RED",6.8,"15,100","22,595"
1989,"CRAB, DUNGENESS","20,442.20","45,066,768","51,031,597"
1989,"CRAB, FLORIDA STONE CLAWS","2,410.70","5,314,548","12,890,466"
1989,"CRAB, GREEN",0.9,"2,000","1,000"
1989,"CRAB, HORSESHOE",502,"1,106,645","140,889"
1989,"CRAB, JONAH",767.4,"1,691,800","588,517"
1989,"CRAB, KING","11,097.20","24,464,997","97,806,970"
1989,"CRAB, RED ROCK",597.9,"1,318,217","1,314,693"
1989,"CRAB, SNOW","66,971.40","147,645,204","117,968,365"
1989,"CRAB, SOUTHERN TANNER","7,086.80","15,623,511","45,281,173"
1989,CRABS,"4,376.80","9,648,994","4,315,527"
1989,CRAPPIE,8,"17,600","25,208"
1989,CRAYFISHES OR CRAWFISHES,"12,798.30","28,215,143","13,067,526"
1989,"CROAKER, ATLANTIC","3,724.00","8,209,903","4,124,959"
1989,"CROAKER, PACIFIC WHITE",472.6,"1,041,979","422,775"
1989,CUNNER,2.4,"5,400",808
1989,CUSK,937.4,"2,066,500","978,392"
1989,"CUTLASSFISH, ATLANTIC",0.8,"1,814",276
1989,DOLPHINFISH,704.8,"1,553,807","1,692,968"
1989,"DORY, AMERICAN JOHN",15,"33,000","11,723"
1989,"DRUM, BLACK","2,529.50","5,576,461","2,551,865"
1989,"DRUM, FRESHWATER",850.8,"1,875,750","240,561"
1989,"DRUM, RED",206,"454,130","406,591"
1989,"EEL, AMERICAN",746.9,"1,646,709","2,603,165"
1989,"EEL, CONGER",37.8,"83,260","21,289"
1989,EELS,0.8,"1,742",823
1989,"FINFISHES, FW, OTHER",467.4,"1,030,367","908,711"
1989,"FINFISHES, GROUNDFISHES, OTHER",4.1,"9,100","6,121"
1989,"FINFISHES, UNC BAIT AND ANIMAL FOOD","6,534.80","14,406,622","915,822"
1989,"FINFISHES, UNC FOR FOOD","2,111.50","4,655,072","1,651,305"
1989,"FINFISHES, UNC GENERAL","41,467.80","91,419,894","11,572,773"
1989,"FINFISHES, UNC SPAWN",0.2,400,118
1989,FLATFISH,"4,528.10","9,982,613","2,626,896"
1989,"FLOUNDER, ARROWTOOTH","4,410.00","9,722,215","886,927"
1989,"FLOUNDER, PACIFIC, SANDDAB",655.4,"1,444,792","427,575"
1989,"FLOUNDER, SOUTHERN","1,479.50","3,261,718","5,300,105"
1989,"FLOUNDER, STARRY",944.6,"2,082,462","592,063"
1989,"FLOUNDER, SUMMER","8,181.50","18,037,003","28,184,549"
1989,"FLOUNDER, WINDOWPANE","2,704.10","5,961,500","3,221,823"
1989,"FLOUNDER, WINTER","6,995.10","15,421,400","20,574,354"
1989,"FLOUNDER, WITCH","2,377.90","5,242,408","9,050,210"
1989,"FLOUNDER, YELLOWTAIL","5,593.60","12,331,700","13,953,945"
1989,"FLOUNDER,ATLANTIC,PLAICE","3,498.70","7,713,300","8,787,631"
1989,"FLOUNDER,PACIFIC,SANDDAB",73.9,"162,923","41,334"
1989,"FLOUNDERS, RIGHTEYE",717.2,"1,581,213","86,189"
1989,FROGS,2.4,"5,401","8,783"
1989,GAG,820.3,"1,808,447","3,682,169"
1989,GARS,393.2,"866,838","385,711"
1989,GOLDFISH,5.4,"12,000","1,000"
1989,GOOSEFISH,"10,786.70","23,780,291","11,905,990"
1989,"GREENLING, KELP",2.7,"5,948","3,085"
1989,GRENADIERS,96.9,"213,603","33,481"
1989,"GROUPER, BLACK",733.8,"1,617,668","3,293,657"
1989,"GROUPER, GOLIATH",46.1,"101,735","82,755"
1989,"GROUPER, MARBLED",2,"4,480","7,809"
1989,"GROUPER, NASSAU",2.6,"5,781","9,742"
1989,"GROUPER, RED","4,069.50","8,971,539","13,886,900"
1989,"GROUPER, SNOWY",257,"566,655","916,968"
1989,"GROUPER, WARSAW",109.6,"241,710","297,870"
1989,"GROUPER, YELLOWEDGE",267.4,"589,497","1,131,152"
1989,"GROUPER, YELLOWFIN",64.5,"142,299","229,141"
1989,GROUPERS,437.4,"964,329","1,541,519"
1989,GRUNTS,270.7,"596,849","242,506"
1989,HADDOCK,"1,745.90","3,849,000","4,595,612"
1989,HAGFISHES,"1,354.80","2,986,727","1,184,502"
1989,"HAKE, ATLANTIC, RED/WHITE",572,"1,261,005","428,699"
1989,"HAKE, PACIFIC (WHITING)","7,477.30","16,484,436","1,067,085"
1989,"HAKE, RED","1,722.40","3,797,300","697,040"
1989,"HAKE, SILVER","18,378.50","40,517,329","9,683,287"
1989,"HAKE, WHITE","4,562.20","10,057,848","4,004,303"
1989,"HALIBUT, ATLANTIC",21.2,"46,700","118,833"
1989,"HALIBUT, CALIFORNIA",553.7,"1,220,601","2,726,083"
1989,"HALIBUT, GREENLAND","8,790.30","19,379,023","2,037,608"
1989,"HALIBUT, PACIFIC","35,747.10","78,808,055","92,205,655"
1989,HARVESTFISH,128.6,"283,597","198,451"
1989,"HERRING, ATLANTIC","40,715.10","89,760,600","5,055,886"
1989,"HERRING, ATLANTIC THREAD","3,384.20","7,460,706","598,039"
1989,"HERRING, LAKE OR CISCO",160.6,"354,000","149,000"
1989,"HERRING, PACIFIC","53,911.50","118,853,332","24,205,213"
1989,"HERRING, PACIFIC, ROE ON KELP",253.9,"559,745","446,676"
1989,"HIND, RED",5.4,"11,796","17,466"
1989,"HIND, SPECKLED",8.9,"19,653","32,699"
1989,HOGFISH,56.5,"124,575","174,508"
1989,JACK MACKEREL,"10,745.40","23,689,288","1,657,309"
1989,"JACK, CREVALLE","1,635.70","3,606,084","894,605"
1989,KING WHITING,"1,143.00","2,519,804","1,372,867"
1989,LADYFISH,"2,077.20","4,579,409","494,653"
1989,"LAMPREY, PACIFIC",3.8,"8,366","2,950"
1989,"LAUNCE, AMERICAN SAND",47.4,"104,600","72,404"
1989,LINGCOD,"4,192.20","9,242,169","3,262,334"
1989,"LOBSTER, AMERICAN","23,843.30","52,564,851","147,211,621"
1989,"LOBSTER, CALIFORNIA SPINY",332.5,"732,948","4,029,297"
1989,"LOBSTER, CARIBBEAN SPINY","4,059.30","8,949,159","28,188,301"
1989,"LOBSTER, SLIPPER",19.1,"42,094","99,585"
1989,LUMPFISH,0.1,300,28
1989,"MACKEREL, ATLANTIC","7,024.30","15,485,846","2,697,289"
1989,"MACKEREL, CHUB","21,071.80","46,454,916","3,349,817"
1989,"MACKEREL, KING AND CERO","1,658.90","3,657,111","4,395,616"
1989,"MACKEREL, SPANISH","3,171.10","6,991,016","2,692,118"
1989,MENHADEN,"896,301.30","1,975,985,825","84,912,545"
1989,MOJARRAS,232.6,"512,891","299,053"
1989,MOLLUSKS,4.1,"9,072","10,552"
1989,"MULLET, STRIPED (LIZA)","14,973.80","33,011,251","14,251,476"
1989,"MULLET, WHITE",471.5,"1,039,498","257,844"
1989,"MUSSEL, BLUE","4,412.10","9,726,818","4,375,813"
1989,"MUSSEL, CALIFORNIA",5.9,"13,009","35,368"
1989,"MUSSELS, FW",1.7,"3,773","1,094"
1989,OCTOPUS,97.9,"215,726","147,121"
1989,OILFISH,27.9,"61,423","33,499"
1989,"OYSTER, EASTERN","10,716.10","23,624,822","79,189,509"
1989,"OYSTER, EUROPEAN FLAT",310.5,"684,529","775,900"
1989,"OYSTER, OLYMPIA",2.8,"6,075","148,132"
1989,"OYSTER, PACIFIC","4,887.70","10,775,473","19,074,739"
1989,"PERCH, WHITE",796.7,"1,756,295","882,319"
1989,"PERCH, YELLOW","1,758.60","3,877,013","4,838,076"
1989,PERIWINKLES,416.4,"917,900","1,343,318"
1989,PERMIT,35.8,"78,891","61,000"
1989,PIGFISH,90.3,"199,152","33,434"
1989,PIKES,2.7,"6,000","2,000"
1989,PINFISH,28.8,"63,534","6,429"
1989,"PINFISH, SPOTTAIL",0.7,"1,549",424
1989,POLLOCK,"10,567.80","23,297,700","9,931,333"
1989,"POLLOCK, WALLEYE","1,060,447.10","2,337,861,705","187,588,844"
1989,"POMPANO, FLORIDA",381.6,"841,188","2,560,965"
1989,"PORGY, KNOBBED",15.6,"34,288","13,965"
1989,"PORGY, RED",304.4,"671,134","721,332"
1989,"POUT, OCEAN","1,314.00","2,896,800","313,825"
1989,"PUFFER, NOTHERN",219.6,"484,217","228,599"
1989,QUEENFISH,0.1,191,131
1989,QUILLBACK,41.3,"91,000","13,000"
1989,RATFISH SPOTTED,0,110,413
1989,RAYS,226.7,"499,759","31,180"
1989,"REDFISH, ACADIAN",632.4,"1,394,100","917,596"
1989,"ROCKFISH, BANK",16.1,"35,467","9,577"
1989,"ROCKFISH, BLACK",138.2,"304,690","99,601"
1989,"ROCKFISH, BLACKGILL",273.2,"602,378","339,305"
1989,"ROCKFISH, BLUE",17.1,"37,753","14,034"
1989,"ROCKFISH, BOCACCIO",0.6,"1,261",321
1989,"ROCKFISH, BROWN",27.4,"60,468","17,313"
1989,"ROCKFISH, CANARY",5.5,"12,184","7,240"
1989,"ROCKFISH, CHILIPEPPER",16.1,"35,434","11,811"
1989,"ROCKFISH, CHINA",5.7,"12,620","8,492"
1989,"ROCKFISH, COPPER",13.2,"29,148","13,301"
1989,"ROCKFISH, COWCOD",24.4,"53,792","43,420"
1989,"ROCKFISH, DARKBLOTCHED",0.6,"1,362",216
1989,"ROCKFISH, OLIVE",0.3,769,393
1989,"ROCKFISH, PACIFIC OCEAN PERCH","2,407.70","5,308,055","1,327,974"
1989,"ROCKFISH, REDBANDED",11.6,"25,644","7,614"
1989,"ROCKFISH, REDSTRIPE",0.4,815,160
1989,"ROCKFISH, SILVERGRAY",2.6,"5,736","1,599"
1989,"ROCKFISH, VERMILION",0.2,516,369
1989,"ROCKFISH, WIDOW","11,830.90","26,082,398","6,707,897"
1989,"ROCKFISH, YELLOWEYE",463.4,"1,021,531","561,012"
1989,"ROCKFISH, YELLOWMOUTH",0,8,2
1989,"ROCKFISH, YELLOWTAIL","3,494.70","7,704,360","2,109,351"
1989,ROCKFISHES,"57,247.50","126,207,890","40,086,879"
1989,"ROSEFISH, BLACKBELLY",1.4,"3,012","2,000"
1989,"RUNNER, BLUE",263,"579,755","134,098"
1989,SABLEFISH,"44,805.70","98,778,699","73,374,407"
1989,SAILFISH,2.7,"6,000","8,000"
1989,"SALMON, ATLANTIC",0.5,"1,000",500
1989,"SALMON, CHINOOK","15,033.90","33,143,681","53,124,170"
1989,"SALMON, CHUM","30,849.50","68,010,791","30,488,368"
1989,"SALMON, COHO","20,669.20","45,567,341","39,534,015"
1989,"SALMON, PACIFIC",266.4,"587,305","1,597,960"
1989,"SALMON, PINK","135,766.50","299,310,891","123,199,703"
1989,"SALMON, SOCKEYE","123,537.40","272,350,626","393,745,953"
1989,SANDWORMS,216,"476,200","1,009,749"
1989,"SARDINE, PACIFIC",836.7,"1,844,620","195,163"
1989,"SARDINE, SPANISH","1,086.10","2,394,458","258,161"
1989,SCADS,"1,293.10","2,850,767","643,938"
1989,"SCALLOP, BAY",263.3,"580,364","3,312,205"
1989,"SCALLOP, CALICO","3,150.80","6,946,257","7,907,812"
1989,"SCALLOP, SEA","14,974.00","33,011,648","129,981,523"
1989,"SCALLOP, WEATHERVANE",242.6,"534,763","2,010,551"
1989,SCALLOPS,4.8,"10,627","149,997"
1989,SCAMP,298.9,"659,016","1,330,061"
1989,SCORPIONFISHES,20.3,"44,779","66,966"
1989,SCULPINS,5.6,"12,280","10,923"
1989,SCUP,8.3,"18,231","11,075"
1989,SCUPS OR PORGIES,"4,394.80","9,688,667","7,778,812"
1989,"SEA BASS, BLACK","1,789.70","3,945,473","4,654,195"
1989,"SEA BASS, GIANT",46.6,"102,777","255,477"
1989,SEA CATFISHES,100.8,"222,320","26,682"
1989,SEA CUCUMBER,"1,296.40","2,858,083","1,673,672"
1989,SEA URCHINS,"34,443.80","75,934,750","31,197,003"
1989,"SEABASS, WHITE",52.6,"116,022","250,288"
1989,SEAROBINS,25.6,"56,400","12,512"
1989,"SEATROUT, SAND",146.4,"322,655","141,708"
1989,"SEATROUT, SPOTTED","1,549.90","3,416,844","3,403,839"
1989,"SEAWEED, IRISH MOSS","2,976.90","6,562,900","328,144"
1989,"SEAWEED, KELP","120,439.60","265,521,240","4,078,406"
1989,"SHAD, AMERICAN","2,396.20","5,282,655","1,920,771"
1989,"SHAD, GIZZARD",501.7,"1,106,100","139,761"
1989,"SHAD, HICKORY",9.2,"20,173","5,393"
1989,"SHARK, BIGEYE THRESHER",18.9,"41,760","27,068"
1989,"SHARK, BLACKTIP",54.8,"120,891","37,978"
1989,"SHARK, BLUE",6.6,"14,624","3,803"
1989,"SHARK, DOGFISH",71.1,"156,700","27,539"
1989,"SHARK, DUSKY",0.6,"1,400",473
1989,"SHARK, LEOPARD",23.3,"51,310","40,610"
1989,"SHARK, LONGFIN MAKO",6.9,"15,169","12,031"
1989,"SHARK, PACIFIC ANGEL",243.9,"537,762","166,747"
1989,"SHARK, PORBEAGLE",4.2,"9,351","5,440"
1989,"SHARK, SAND TIGER",1,"2,100",161
1989,"SHARK, SANDBAR",1.4,"3,000",512
1989,"SHARK, SHORTFIN MAKO",303.5,"668,993","662,054"
1989,"SHARK, SOUPFIN",78.1,"172,222","142,577"
1989,"SHARK, SPINY DOGFISH","3,985.40","8,786,275","913,809"
1989,"SHARK, THRESHER",558.7,"1,231,770","986,002"
1989,"SHARK, TIGER",0,100,23
1989,SHARKS,"7,591.00","16,735,054","8,295,167"
1989,"SHEEPHEAD, CALIFORNIA",15.2,"33,415","55,218"
1989,SHEEPSHEAD,"2,073.70","4,571,577","1,022,384"
1989,SHELLFISH,"5,339.80","11,772,027","17,457,357"
1989,"SHRIMP, BLUE MUD",18.6,"40,995","30,632"
1989,"SHRIMP, BRINE","5,263.90","11,604,887","4,124,786"
1989,"SHRIMP, BROWN","73,401.80","161,821,665","267,005,896"
1989,"SHRIMP, GHOST",71.1,"156,642","369,692"
1989,"SHRIMP, MARINE, OTHER","4,160.80","9,172,800","10,051,297"
1989,"SHRIMP, OCEAN","35,557.10","78,389,098","28,625,068"
1989,"SHRIMP, PACIFIC ROCK",75.1,"165,527","221,627"
1989,"SHRIMP, PENAEID","1,011.50","2,229,844","1,880,206"
1989,"SHRIMP, PINK","7,805.40","17,207,894","36,029,162"
1989,"SHRIMP, ROCK","4,170.90","9,195,060","5,905,733"
1989,"SHRIMP, ROYAL RED",60.6,"133,510","278,933"
1989,"SHRIMP, SEABOB","2,551.70","5,625,579","2,349,549"
1989,"SHRIMP, SPOT",87,"191,906","800,065"
1989,"SHRIMP, WHITE","31,802.10","70,110,822","128,952,908"
1989,"SHRIMP,ATLANTIC & GULF,ROUGHNECK","1,351.70","2,979,964","1,509,497"
1989,SILVERSIDES,42.6,"94,000","108,100"
1989,SKATES,"6,944.50","15,309,857","1,022,120"
1989,SKIPPERS,14.1,"31,104","4,621"
1989,"SMELT, EULACHON","1,395.80","3,077,259","288,116"
1989,"SMELT, RAINBOW","1,393.40","3,071,800","786,950"
1989,SMELTS,393,"866,440","221,592"
1989,SNAILS (CONCHS),836.8,"1,844,754","1,714,044"
1989,"SNAPPER, BLACK",6.2,"13,713","23,983"
1989,"SNAPPER, CUBERA",3.9,"8,516","11,113"
1989,"SNAPPER, GRAY",294.5,"649,302","949,566"
1989,"SNAPPER, LANE",52.9,"116,713","127,147"
1989,"SNAPPER, MUTTON",234.6,"517,212","876,330"
1989,"SNAPPER, QUEEN",4.4,"9,809","18,099"
1989,"SNAPPER, RED","1,867.30","4,116,559","10,756,217"
1989,"SNAPPER, SILK",26.8,"59,186","103,619"
1989,"SNAPPER, VERMILION","1,276.10","2,813,377","4,944,802"
1989,"SNAPPER, YELLOWTAIL",838.4,"1,848,296","3,771,598"
