"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1998","Total","Rays, Stingrays,Mantas, nei - Rajiformes","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Rays, Stingrays,Mantas, nei - Rajiformes","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Rays, Stingrays,Mantas, nei - Rajiformes","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Swordfish - Xiphias gladius","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Swordfish - Xiphias gladius","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Swordfish - Xiphias gladius","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Tunas nei - Thunnini","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Tunas nei - Thunnini","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Tunas nei - Thunnini","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Turbot - Psetta maxima","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Turbot - Psetta maxima","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Turbot - Psetta maxima","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Sea-urchins nei - Strongylocentrotus spp","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Sea-urchins nei - Strongylocentrotus spp","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Sea-urchins nei - Strongylocentrotus spp","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Tusk (=Cusk) - Brosme brosme","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Tusk (=Cusk) - Brosme brosme","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Tusk (=Cusk) - Brosme brosme","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Blue whiting (=Poutassou) - Micromesistius poutassou","All presentation forms","Industrial uses","Euro","Iceland","6,825,809",""
"1998","Total","Blue whiting (=Poutassou) - Micromesistius poutassou","All presentation forms","Industrial uses","Tonnes product weight","Iceland","63,137",""
"1998","Total","Blue whiting (=Poutassou) - Micromesistius poutassou","All presentation forms","Industrial uses","Euro/Tonne","Iceland","108",""
"1998","Total","Whelk - Buccinum undatum","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Whelk - Buccinum undatum","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Whelk - Buccinum undatum","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Whiting - Merlangius merlangus","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Whiting - Merlangius merlangus","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Whiting - Merlangius merlangus","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
"1998","Total","Witch flounder - Glyptocephalus cynoglossus","All presentation forms","Industrial uses","Euro","Iceland",":",""
"1998","Total","Witch flounder - Glyptocephalus cynoglossus","All presentation forms","Industrial uses","Tonnes product weight","Iceland",":",""
"1998","Total","Witch flounder - Glyptocephalus cynoglossus","All presentation forms","Industrial uses","Euro/Tonne","Iceland",":",""
