"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1992","Total","Orfe (=Ide) - Leuciscus idus","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Orfe (=Ide) - Leuciscus idus","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)","14,283,167",""
"1992","Total","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)","8,532",""
"1992","Total","Finfishes nei - Osteichthyes","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)","1,674",""
"1992","Total","European flounder - Platichthys flesus","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","European flounder - Platichthys flesus","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","European flounder - Platichthys flesus","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Flatfishes nei - Pleuronectiformes","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Flatfishes nei - Pleuronectiformes","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Flatfishes nei - Pleuronectiformes","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","European perch - Perca fluviatilis","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","European perch - Perca fluviatilis","All presentation forms","Human consumption","Tonnes product weight","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","European perch - Perca fluviatilis","All presentation forms","Human consumption","Euro/Tonne","Germany (until 1990 former territory of the FRG)",":",""
"1992","Total","Northern pike - Esox lucius","All presentation forms","Human consumption","Euro","Germany (until 1990 former territory of the FRG)",":",""
