Country,Year,CNumber.x,Landings,LandedValue,ObservedPrice,TaxonKey,ISSCAAP,OrdCode,FamCode,GenCode,SpeCode,TargetCode,Used,OldVersionData,nom,CNumber.y,FishingEntityID,FishingEntityName
Iceland,1972,352,NA,NA,178.2799988,601382,31,61,440,1380,1382,23,TRUE,TRUE,34919,352,81,Iceland
Iceland,1978,352,NA,NA,2057.719971,100045,45,NA,NA,NA,NA,26,TRUE,TRUE,35988,352,81,Iceland
Iceland,1999,352,964,2914500,3023.340249,500112,34,47,190,112,NA,12,TRUE,NA,23351,352,81,Iceland
Iceland,1999,352,107800,98385272,912.6648609,501135,33,59,573,1135,NA,5,TRUE,NA,23354,352,81,Iceland
Iceland,2004,352,2492,1943502,779.8964687,602700,23,35,83,147,2700,11,TRUE,NA,26914,352,81,Iceland
Iceland,1970,352,NA,NA,403.0400085,690125,43,90013,90038,90077,90125,27,TRUE,TRUE,34628,352,81,Iceland
Iceland,1972,352,NA,NA,98.84999847,600033,32,44,505,1096,33,6,TRUE,TRUE,34910,352,81,Iceland
Iceland,1985,352,NA,NA,9131.69043,300061,31,61,NA,NA,NA,23,TRUE,TRUE,38586,352,81,Iceland
Iceland,1974,352,NA,NA,40.97000122,400183,32,NA,NA,NA,NA,5,TRUE,TRUE,35175,352,81,Iceland
Iceland,1995,352,NA,NA,50459.51953,604239,31,61,440,1379,4239,23,TRUE,TRUE,41520,352,81,Iceland
Iceland,1990,352,NA,NA,81772.17188,601381,32,44,183,3044,1381,6,TRUE,TRUE,40644,352,81,Iceland
Iceland,1972,352,NA,NA,110.3199997,602501,39,60,396,5897,2501,6,TRUE,TRUE,34920,352,81,Iceland
Iceland,1987,352,NA,NA,12608.75977,400019,38,14,19,NA,NA,21,TRUE,TRUE,39553,352,81,Iceland
Iceland,1969,352,NA,NA,86.23000336,600516,31,61,440,2749,516,23,TRUE,TRUE,34445,352,81,Iceland
Iceland,2004,352,712,736142,1033.907303,601383,32,44,505,1096,1383,6,TRUE,NA,26912,352,81,Iceland
Iceland,1978,352,NA,NA,4500.419922,601382,31,61,440,1380,1382,23,TRUE,TRUE,36003,352,81,Iceland
Iceland,1999,352,13737,13226103,962.8086919,602501,39,60,396,5897,2501,6,TRUE,NA,23365,352,81,Iceland
Iceland,1970,352,NA,NA,68.62999725,602501,39,60,396,5897,2501,6,TRUE,TRUE,34627,352,81,Iceland
Iceland,1990,352,NA,NA,35727.96094,601343,32,44,183,1891,1343,6,TRUE,TRUE,40642,352,81,Iceland
Iceland,1972,352,NA,NA,147.3899994,600024,35,28,43,145,24,2,TRUE,TRUE,34909,352,81,Iceland
Iceland,1973,352,NA,NA,168.5399933,600069,32,44,183,113,69,15,TRUE,TRUE,34993,352,81,Iceland
Iceland,1990,352,NA,NA,25703.15039,690185,55,90008,90055,90120,90185,29,TRUE,TRUE,40648,352,81,Iceland
Iceland,1985,352,NA,NA,16893.63086,400183,32,NA,NA,NA,NA,5,TRUE,TRUE,38588,352,81,Iceland
Iceland,2004,352,57553,70230088,1220.268066,501135,33,59,573,1135,NA,5,TRUE,NA,26899,352,81,Iceland
Iceland,1972,352,NA,NA,155.3300018,601381,32,44,183,3044,1381,6,TRUE,TRUE,34918,352,81,Iceland
Iceland,2004,352,82,49882,608.3170732,500327,32,44,185,327,NA,15,TRUE,NA,26897,352,81,Iceland
Iceland,1990,352,NA,NA,239196.7031,601371,31,61,440,882,1371,24,TRUE,TRUE,40643,352,81,Iceland
Iceland,1995,352,NA,NA,4528.410156,600252,23,35,80,1175,252,1,TRUE,TRUE,41507,352,81,Iceland
Iceland,1995,352,NA,NA,123949.2969,100045,45,NA,NA,NA,NA,26,TRUE,TRUE,41490,352,81,Iceland
Iceland,2004,352,2031,5551819,2733.539636,601382,31,61,440,1380,1382,23,TRUE,NA,26911,352,81,Iceland
Iceland,1990,352,NA,NA,83520.67188,601342,31,61,440,128,1342,24,TRUE,TRUE,40641,352,81,Iceland
Iceland,1978,352,NA,NA,2187.850098,601371,31,61,440,882,1371,24,TRUE,TRUE,36001,352,81,Iceland
Iceland,1974,352,NA,NA,175.9100037,501135,33,59,573,1135,NA,5,TRUE,TRUE,35176,352,81,Iceland
Iceland,1969,352,NA,NA,342.3200073,690125,43,90013,90038,90077,90125,27,TRUE,TRUE,34452,352,81,Iceland
Iceland,1995,352,NA,NA,17078.59961,602700,23,35,83,147,2700,11,TRUE,TRUE,41519,352,81,Iceland
Iceland,1985,352,NA,NA,16437.05078,690185,55,90008,90055,90120,90185,29,TRUE,TRUE,38603,352,81,Iceland
Iceland,1972,352,NA,NA,142.0899963,600516,31,61,440,2749,516,23,TRUE,TRUE,34914,352,81,Iceland
Iceland,1987,352,NA,NA,27267.41992,300061,31,61,NA,NA,NA,23,TRUE,TRUE,39552,352,81,Iceland
Iceland,1985,352,NA,NA,7388.370117,600024,35,28,43,145,24,2,TRUE,TRUE,38590,352,81,Iceland
Iceland,1972,352,NA,NA,328.3200073,601371,31,61,440,882,1371,24,TRUE,TRUE,34917,352,81,Iceland
Iceland,1972,352,NA,NA,14.11999989,600252,23,35,80,1175,252,1,TRUE,TRUE,34913,352,81,Iceland
Iceland,2004,352,2782,3750465,1348.11826,501682,33,32,145,1682,NA,5,TRUE,NA,26900,352,81,Iceland
Iceland,1995,352,NA,NA,180813.3125,600516,31,61,440,2749,516,23,TRUE,TRUE,41508,352,81,Iceland
Iceland,1987,352,NA,NA,2320.629883,600252,23,35,80,1175,252,1,TRUE,TRUE,39560,352,81,Iceland
Iceland,1972,352,NA,NA,103.2600021,690185,55,90008,90055,90120,90185,29,TRUE,TRUE,34922,352,81,Iceland
Iceland,1978,352,NA,NA,1027.5,601381,32,44,183,3044,1381,6,TRUE,TRUE,36002,352,81,Iceland
Iceland,2004,352,776904,485482848,624.8942572,100032,32,NA,NA,NA,NA,14,TRUE,NA,26886,352,81,Iceland
Iceland,1995,352,NA,NA,37456.48828,600029,32,44,183,9296,29,14,TRUE,TRUE,41502,352,81,Iceland
Iceland,1999,352,3981,3104224,779.7598593,600695,31,61,440,1381,695,23,TRUE,NA,23358,352,81,Iceland
Iceland,2004,352,65661,81819912,1246.096039,100045,45,NA,NA,NA,NA,26,TRUE,NA,26891,352,81,Iceland
Iceland,1978,352,NA,NA,3863.310059,690125,43,90013,90038,90077,90125,27,TRUE,TRUE,36005,352,81,Iceland
Iceland,1972,352,NA,NA,132.3800049,601342,31,61,440,128,1342,24,TRUE,TRUE,34915,352,81,Iceland
Iceland,1995,352,NA,NA,50265.44922,400441,31,61,441,NA,NA,23,TRUE,TRUE,41496,352,81,Iceland
Iceland,1987,352,NA,NA,22703.50977,100034,34,NA,NA,NA,NA,4,TRUE,TRUE,39550,352,81,Iceland
Iceland,1975,352,NA,NA,221.3099976,690185,55,90008,90055,90120,90185,29,TRUE,TRUE,35380,352,81,Iceland
Iceland,1978,352,NA,NA,257.5499878,100034,34,NA,NA,NA,NA,4,TRUE,TRUE,35987,352,81,Iceland
Iceland,1989,352,NA,NA,49569.32031,600516,31,61,440,2749,516,23,TRUE,TRUE,40358,352,81,Iceland
Iceland,1989,352,NA,NA,58068.55078,601342,31,61,440,128,1342,24,TRUE,TRUE,40359,352,81,Iceland
Iceland,1999,352,258746,341729664,1320.71477,500113,32,44,183,113,NA,5,TRUE,NA,23352,352,81,Iceland
Iceland,1998,352,37742,9900960,262.3326798,100058,58,NA,NA,NA,NA,29,TRUE,NA,22781,352,81,Iceland
Iceland,2004,352,2782,3750465,1348.11826,100033,33,NA,NA,NA,NA,16,TRUE,NA,26887,352,81,Iceland
Iceland,1999,352,1390,4670857,3360.328777,690273,43,90013,90038,90080,90273,27,TRUE,NA,23367,352,81,Iceland
Iceland,1987,352,NA,NA,5530.830078,600024,35,28,43,145,24,2,TRUE,TRUE,39556,352,81,Iceland
Iceland,1985,352,NA,NA,14154.12012,501135,33,59,573,1135,NA,5,TRUE,TRUE,38589,352,81,Iceland
Iceland,1995,352,NA,NA,29370.0293,400185,32,44,185,NA,NA,14,TRUE,TRUE,41495,352,81,Iceland
Iceland,1985,352,NA,NA,5022.430176,400019,38,14,19,NA,NA,21,TRUE,TRUE,38587,352,81,Iceland
Iceland,1978,352,NA,NA,1041.060059,600069,32,44,183,113,69,15,TRUE,TRUE,35996,352,81,Iceland
Iceland,1995,352,NA,NA,70061.10938,600069,32,44,183,113,69,15,TRUE,TRUE,41506,352,81,Iceland
Iceland,1995,352,NA,NA,69996.42188,600033,32,44,505,1096,33,6,TRUE,TRUE,41504,352,81,Iceland
Iceland,1987,352,NA,NA,28582.44922,600069,32,44,183,113,69,15,TRUE,TRUE,39559,352,81,Iceland
Iceland,1970,352,NA,NA,108.2300034,601381,32,44,183,3044,1381,6,TRUE,TRUE,34625,352,81,Iceland
Iceland,1995,352,NA,NA,54664.48047,600695,31,61,440,1381,695,23,TRUE,TRUE,41509,352,81,Iceland
Iceland,1973,352,NA,NA,254.1600037,600024,35,28,43,145,24,2,TRUE,TRUE,34990,352,81,Iceland
Iceland,2004,352,65661,81819912,1246.096039,690269,45,90013,90046,90093,90269,26,TRUE,NA,26917,352,81,Iceland
Iceland,1995,352,NA,NA,113922.0938,600026,31,61,440,1382,26,23,TRUE,TRUE,41500,352,81,Iceland
Iceland,1972,352,NA,NA,92.66999817,600051,32,44,505,880,51,6,TRUE,TRUE,34911,352,81,Iceland
Iceland,1995,352,NA,NA,66244.29688,601383,32,44,505,1096,1383,6,TRUE,TRUE,41517,352,81,Iceland
Iceland,1995,352,NA,NA,61133.66016,602501,39,60,396,5897,2501,6,TRUE,TRUE,41518,352,81,Iceland
Iceland,1978,352,NA,NA,498.8399963,690185,55,90008,90055,90120,90185,29,TRUE,TRUE,36006,352,81,Iceland
Iceland,1995,352,NA,NA,148014.625,601382,31,61,440,1380,1382,23,TRUE,TRUE,41516,352,81,Iceland
Iceland,1995,352,NA,NA,11515.12012,608924,38,14,19,108,8924,21,TRUE,TRUE,41521,352,81,Iceland
Iceland,2004,352,185313,323612800,1746.303821,500113,32,44,183,113,NA,5,TRUE,NA,26896,352,81,Iceland
Iceland,2004,352,2034,2088406,1026.748279,600026,31,61,440,1382,26,23,TRUE,NA,26901,352,81,Iceland
Iceland,1972,352,NA,NA,660.1799927,690125,43,90013,90038,90077,90125,27,TRUE,TRUE,34921,352,81,Iceland
Iceland,1990,352,NA,NA,55952.44141,100034,34,NA,NA,NA,NA,4,TRUE,TRUE,40629,352,81,Iceland
Iceland,2004,352,832,632614,760.3533654,600029,32,44,183,9296,29,14,TRUE,NA,26903,352,81,Iceland
Iceland,1973,352,NA,NA,169.4400024,600033,32,44,505,1096,33,6,TRUE,TRUE,34991,352,81,Iceland
Iceland,1973,352,NA,NA,111.7600021,600051,32,44,505,880,51,6,TRUE,TRUE,34992,352,81,Iceland
Iceland,1990,352,NA,NA,282443.2813,690125,43,90013,90038,90077,90125,27,TRUE,TRUE,40647,352,81,Iceland
Iceland,1998,352,3548,3148182,887.3117249,501096,32,44,505,1096,NA,6,TRUE,NA,22787,352,81,Iceland
Iceland,1987,352,NA,NA,20692.30078,600033,32,44,505,1096,33,6,TRUE,TRUE,39557,352,81,Iceland
Iceland,1969,352,NA,NA,66,601343,32,44,183,1891,1343,6,TRUE,TRUE,34447,352,81,Iceland
Iceland,1999,352,57,62205,1091.315789,500107,38,9,13,107,NA,20,TRUE,NA,23350,352,81,Iceland
Iceland,1995,352,NA,NA,3234.580078,100077,77,NA,NA,NA,NA,0,TRUE,TRUE,41491,352,81,Iceland
Iceland,1996,352,56105,4163259904,74204.79287,601381,32,44,183,3044,1381,6,TRUE,NA,31165,352,81,Iceland
Iceland,2004,352,506,2699175,5334.337945,601371,31,61,440,882,1371,24,TRUE,NA,26909,352,81,Iceland
Iceland,1990,352,NA,NA,3846.72998,600252,23,35,80,1175,252,1,TRUE,TRUE,40639,352,81,Iceland
Iceland,1990,352,NA,NA,73437.57813,600516,31,61,440,2749,516,23,TRUE,TRUE,40640,352,81,Iceland
Iceland,1969,352,NA,NA,62.47000122,600069,32,44,183,113,69,15,TRUE,TRUE,34443,352,81,Iceland
Iceland,1999,352,123,57791,469.8455285,600028,31,61,515,3124,28,23,TRUE,NA,23355,352,81,Iceland
Iceland,1998,352,1371,293897,214.3668855,300014,38,14,NA,NA,NA,21,TRUE,NA,22782,352,81,Iceland
Iceland,1984,352,NA,NA,7226.160156,601343,32,44,183,1891,1343,6,TRUE,TRUE,38144,352,81,Iceland
Iceland,1985,352,NA,NA,95260.17188,690125,43,90013,90038,90077,90125,27,TRUE,TRUE,38602,352,81,Iceland
Iceland,1975,352,NA,NA,49.18000031,100034,34,NA,NA,NA,NA,4,TRUE,TRUE,35361,352,81,Iceland
Iceland,1995,352,NA,NA,52529.66016,600051,32,44,505,880,51,6,TRUE,TRUE,41505,352,81,Iceland
Iceland,1998,352,219,139465,636.826484,600028,31,61,515,3124,28,23,TRUE,NA,22789,352,81,Iceland
Iceland,1974,352,NA,NA,155.9199982,600051,32,44,505,880,51,6,TRUE,TRUE,35179,352,81,Iceland
Iceland,1969,352,NA,NA,76.55000305,690185,55,90008,90055,90120,90185,29,TRUE,TRUE,34453,352,81,Iceland
Iceland,1995,352,NA,NA,5110.640137,600031,32,44,183,3209,31,14,TRUE,TRUE,41503,352,81,Iceland
Iceland,1999,352,44038,69409504,1576.127526,601381,32,44,183,3044,1381,6,TRUE,NA,23362,352,81,Iceland
Iceland,1999,352,1851,3364573,1817.705565,601382,31,61,440,1380,1382,23,TRUE,NA,23363,352,81,Iceland
Iceland,1970,352,NA,NA,231.4400024,601382,31,61,440,1380,1382,23,TRUE,TRUE,34626,352,81,Iceland
Iceland,1978,352,NA,NA,791.6400146,601343,32,44,183,1891,1343,6,TRUE,TRUE,36000,352,81,Iceland
Iceland,1972,352,NA,NA,81.19000244,300061,31,61,NA,NA,NA,23,TRUE,TRUE,34905,352,81,Iceland
Iceland,1990,352,NA,NA,40215.82031,602501,39,60,396,5897,2501,6,TRUE,TRUE,40646,352,81,Iceland
Iceland,1999,352,11085,27043632,2439.660081,600516,31,61,440,2749,516,23,TRUE,NA,23357,352,81,Iceland
Iceland,1978,352,NA,NA,647.9500122,600051,32,44,505,880,51,6,TRUE,TRUE,35995,352,81,Iceland
Iceland,1975,352,NA,NA,482.5799866,100045,45,NA,NA,NA,NA,26,TRUE,TRUE,35362,352,81,Iceland
Iceland,2004,352,3232,8298955,2567.745978,100039,39,NA,NA,NA,NA,4,TRUE,NA,26890,352,81,Iceland
Iceland,1997,352,108445,7389179904,68137.58038,501135,33,59,573,1135,NA,5,TRUE,NA,31262,352,81,Iceland
Iceland,2004,352,3232,8298955,2567.745978,100139,39,NA,NA,NA,NA,4,TRUE,NA,26892,352,81,Iceland
Iceland,1972,352,NA,NA,97.95999908,601343,32,44,183,1891,1343,6,TRUE,TRUE,34916,352,81,Iceland
Iceland,2004,352,3069,2691237,876.9100684,501096,32,44,505,1096,NA,6,TRUE,NA,26898,352,81,Iceland
Iceland,2004,352,112,68211,609.0267857,600028,31,61,515,3124,28,23,TRUE,NA,26902,352,81,Iceland
Iceland,1997,352,43190,3534030080,81825.19287,601381,32,44,183,3044,1381,6,TRUE,NA,31270,352,81,Iceland
Iceland,1971,352,NA,NA,131.1100006,600516,31,61,440,2749,516,23,TRUE,TRUE,34795,352,81,Iceland
Iceland,1990,352,NA,NA,104269.7109,100045,45,NA,NA,NA,NA,26,TRUE,TRUE,40630,352,81,Iceland
Iceland,1972,352,NA,NA,60.88999939,400019,38,14,19,NA,NA,21,TRUE,TRUE,34906,352,81,Iceland
Iceland,2004,352,28752,73603168,2559.932109,100031,31,NA,NA,NA,NA,23,TRUE,NA,26885,352,81,Iceland
Iceland,1984,352,NA,NA,28587.71094,601371,31,61,440,882,1371,24,TRUE,TRUE,38145,352,81,Iceland
Iceland,1998,352,105017,138555488,1319.362465,501135,33,59,573,1135,NA,5,TRUE,NA,22788,352,81,Iceland
Iceland,1987,352,NA,NA,78669.42188,100045,45,NA,NA,NA,NA,26,TRUE,TRUE,39551,352,81,Iceland
Iceland,1996,352,1623,381860000,235280.345,690273,43,90013,90038,90080,90273,27,TRUE,NA,31166,352,81,Iceland
Iceland,1978,352,NA,NA,558.4799805,300061,31,61,NA,NA,NA,23,TRUE,TRUE,35989,352,81,Iceland
Iceland,1999,352,42959,73415144,1708.958402,490046,45,90013,90046,NA,NA,26,TRUE,NA,23349,352,81,Iceland
Iceland,1975,352,NA,NA,228.9900055,602501,39,60,396,5897,2501,6,TRUE,TRUE,35378,352,81,Iceland
Iceland,1989,352,NA,NA,3935.879883,600252,23,35,80,1175,252,1,TRUE,TRUE,40357,352,81,Iceland
Iceland,1989,352,NA,NA,27836.39063,600033,32,44,505,1096,33,6,TRUE,TRUE,40354,352,81,Iceland
Iceland,2006,352,3096,4572941,1477.048127,501682,33,32,145,1682,NA,5,TRUE,NA,28571,352,81,Iceland
Iceland,1969,352,NA,NA,7.920000076,600252,23,35,80,1175,252,1,TRUE,TRUE,34444,352,81,Iceland
Iceland,1974,352,NA,NA,132.9299927,300061,31,61,NA,NA,NA,23,TRUE,TRUE,35173,352,81,Iceland
Iceland,2002,352,1787,379171,212.1829882,300014,38,14,NA,NA,NA,21,TRUE,NA,25216,352,81,Iceland
Iceland,2004,352,1822,1372037,753.0389682,604239,31,61,440,1379,4239,23,TRUE,NA,26915,352,81,Iceland
Iceland,2004,352,1245,497033,399.2232932,100038,38,NA,NA,NA,NA,21,TRUE,NA,26889,352,81,Iceland
Iceland,1999,352,7007,12387582,1767.886685,601342,31,61,440,128,1342,24,TRUE,NA,23359,352,81,Iceland
Iceland,1999,352,30462,23175096,760.787079,601343,32,44,183,1891,1343,6,TRUE,NA,23360,352,81,Iceland
Iceland,2006,352,10882,37718252,3466.11395,600516,31,61,440,2749,516,23,TRUE,NA,28576,352,81,Iceland
Iceland,2006,352,5866,12337793,2103.271906,601342,31,61,440,128,1342,24,TRUE,NA,28578,352,81,Iceland
Iceland,1999,352,559,2257134,4037.806798,601371,31,61,440,882,1371,24,TRUE,NA,23361,352,81,Iceland
Iceland,1998,352,531,331501,624.2956685,600029,32,44,183,9296,29,14,TRUE,NA,22790,352,81,Iceland
Iceland,1987,352,NA,NA,15857.65039,600051,32,44,505,880,51,6,TRUE,TRUE,39558,352,81,Iceland
Iceland,1974,352,NA,NA,265.8599854,601342,31,61,440,128,1342,24,TRUE,TRUE,35183,352,81,Iceland
Iceland,1974,352,NA,NA,192.8999939,601343,32,44,183,1891,1343,6,TRUE,TRUE,35184,352,81,Iceland
Iceland,1995,352,NA,NA,184047.8906,600716,34,47,190,112,716,12,TRUE,TRUE,41510,352,81,Iceland
Iceland,1995,352,NA,NA,57446.23047,601280,33,NA,NA,NA,NA,5,TRUE,TRUE,41511,352,81,Iceland
Iceland,1995,352,NA,NA,94514.57031,601342,31,61,440,128,1342,24,TRUE,TRUE,41512,352,81,Iceland
Iceland,2004,352,23,9691,421.3478261,607619,38,14,19,108,7619,22,TRUE,NA,26916,352,81,Iceland
Iceland,1985,352,NA,NA,52507.23828,601382,31,61,440,1380,1382,23,TRUE,TRUE,38600,352,81,Iceland
Iceland,1985,352,NA,NA,14112.61035,602501,39,60,396,5897,2501,6,TRUE,TRUE,38601,352,81,Iceland
Iceland,1995,352,NA,NA,72648.78125,601381,32,44,183,3044,1381,6,TRUE,TRUE,41515,352,81,Iceland
Iceland,1987,352,NA,NA,36859.37109,601381,32,44,183,3044,1381,6,TRUE,TRUE,39565,352,81,Iceland
Iceland,2004,352,1062,270132,254.3615819,300014,38,14,NA,NA,NA,21,TRUE,NA,26893,352,81,Iceland
Iceland,1997,352,82627,9341079552,113051.1764,590094,45,90013,90043,90094,NA,26,TRUE,NA,31266,352,81,Iceland
Iceland,1997,352,1215,286510016,235810.7128,690273,43,90013,90038,90080,90273,27,TRUE,NA,31271,352,81,Iceland
Iceland,1997,352,10540,1142700032,108415.5628,601342,31,61,440,128,1342,24,TRUE,NA,31269,352,81,Iceland
Iceland,1971,352,NA,NA,15.84000015,600252,23,35,80,1175,252,1,TRUE,TRUE,34794,352,81,Iceland
Iceland,1968,352,NA,NA,42.27000046,600033,32,44,505,1096,33,6,TRUE,TRUE,34308,352,81,Iceland
Iceland,1971,352,NA,NA,159.2700043,601342,31,61,440,128,1342,24,TRUE,TRUE,34796,352,81,Iceland
Iceland,2004,352,2879,1601659,556.3247655,600051,32,44,505,880,51,6,TRUE,NA,26904,352,81,Iceland
Iceland,2004,352,74241,90442368,1218.226694,100034,34,NA,NA,NA,NA,4,TRUE,NA,26888,352,81,Iceland
Iceland,1969,352,NA,NA,271.9200134,601371,31,61,440,882,1371,24,TRUE,TRUE,34448,352,81,Iceland
Iceland,1995,352,NA,NA,60163.28125,400019,38,14,19,NA,NA,21,TRUE,TRUE,41494,352,81,Iceland
Iceland,2003,352,777273,450778432,579.9486564,100032,32,NA,NA,NA,NA,14,TRUE,NA,25970,352,81,Iceland
Iceland,1995,352,NA,NA,44960.73047,290011,76,NA,NA,NA,NA,29,TRUE,TRUE,41492,352,81,Iceland
Iceland,1996,352,11069,1191490048,107642.0678,601342,31,61,440,128,1342,24,TRUE,NA,31164,352,81,Iceland
Iceland,1996,352,429,18610000,43379.95338,600029,32,44,183,9296,29,14,TRUE,NA,31163,352,81,Iceland
Iceland,1990,352,NA,NA,60265.44141,600069,32,44,183,113,69,15,TRUE,TRUE,40638,352,81,Iceland
Iceland,2002,352,1095,6057779,5532.218265,100043,43,NA,NA,NA,NA,27,TRUE,NA,25212,352,81,Iceland
Iceland,2004,352,64720,87600456,1353.529913,601381,32,44,183,3044,1381,6,TRUE,NA,26910,352,81,Iceland
Iceland,1978,352,NA,NA,276.5299988,400019,38,14,19,NA,NA,21,TRUE,TRUE,35990,352,81,Iceland
Iceland,1978,352,NA,NA,130.1300049,400183,32,NA,NA,NA,NA,5,TRUE,TRUE,35991,352,81,Iceland
Iceland,1978,352,NA,NA,840.4400024,600024,35,28,43,145,24,2,TRUE,TRUE,35993,352,81,Iceland
Iceland,1999,352,929,763828,822.204521,600029,32,44,183,9296,29,14,TRUE,NA,23356,352,81,Iceland
Iceland,1978,352,NA,NA,786.210022,600033,32,44,505,1096,33,6,TRUE,TRUE,35994,352,81,Iceland
Iceland,1998,352,80,63635,795.4375,500107,38,9,13,107,NA,20,TRUE,NA,22784,352,81,Iceland
Iceland,1974,352,NA,NA,237.8800049,600033,32,44,505,1096,33,6,TRUE,TRUE,35178,352,81,Iceland
Iceland,1977,352,NA,NA,250.5700073,100034,34,NA,NA,NA,NA,4,TRUE,TRUE,35782,352,81,Iceland
Iceland,1998,352,844,2160079,2559.335308,500112,34,47,190,112,NA,12,TRUE,NA,22785,352,81,Iceland
Iceland,1974,352,NA,NA,241.8699951,600069,32,44,183,113,69,15,TRUE,TRUE,35180,352,81,Iceland
Iceland,1970,352,NA,NA,69.51000214,601343,32,44,183,1891,1343,6,TRUE,TRUE,34623,352,81,Iceland
Iceland,1967,352,NA,NA,19.87000084,400019,38,14,19,NA,NA,21,TRUE,TRUE,34128,352,81,Iceland
Iceland,1970,352,NA,NA,286.8800049,601371,31,61,440,882,1371,24,TRUE,TRUE,34624,352,81,Iceland
Iceland,1973,352,NA,NA,157.7200012,501135,33,59,573,1135,NA,5,TRUE,TRUE,34989,352,81,Iceland
Iceland,2003,352,62,33887,546.5645161,600028,31,61,515,3124,28,23,TRUE,NA,25993,352,81,Iceland
Iceland,1973,352,NA,NA,69.40000153,400183,32,NA,NA,NA,NA,5,TRUE,TRUE,34988,352,81,Iceland
Iceland,1984,352,NA,NA,12962.71973,601342,31,61,440,128,1342,24,TRUE,TRUE,38143,352,81,Iceland
Iceland,1976,352,NA,NA,528.289978,600069,32,44,183,113,69,15,TRUE,TRUE,35590,352,81,Iceland
Iceland,1976,352,NA,NA,51,600252,23,35,80,1175,252,1,TRUE,TRUE,35591,352,81,Iceland
Iceland,1984,352,NA,NA,11504.80957,601381,32,44,183,3044,1381,6,TRUE,TRUE,38146,352,81,Iceland
Iceland,1984,352,NA,NA,26812.86914,601382,31,61,440,1380,1382,23,TRUE,TRUE,38147,352,81,Iceland
Iceland,1970,352,NA,NA,82.72000122,690185,55,90008,90055,90120,90185,29,TRUE,TRUE,34629,352,81,Iceland
Iceland,1987,352,NA,NA,76387.46094,601382,31,61,440,1380,1382,23,TRUE,TRUE,39566,352,81,Iceland
Iceland,2004,352,1983,5268478,2656.821987,500112,34,47,190,112,NA,12,TRUE,NA,26895,352,81,Iceland
Iceland,1997,352,1,140000,140000,600147,36,60,416,1905,147,3,TRUE,NA,31268,352,81,Iceland
Iceland,1997,352,442,20970000,47443.43891,600029,32,44,183,9296,29,14,TRUE,NA,31267,352,81,Iceland
Iceland,1971,352,NA,NA,96.80000305,600069,32,44,183,113,69,15,TRUE,TRUE,34793,352,81,Iceland
Iceland,2002,352,37560,82389688,2193.548669,601381,32,44,183,3044,1381,6,TRUE,NA,25232,352,81,Iceland
Iceland,1983,352,NA,NA,21638.07031,601382,31,61,440,1380,1382,23,TRUE,TRUE,37708,352,81,Iceland
Iceland,1968,352,NA,NA,42.27000046,600051,32,44,505,880,51,6,TRUE,TRUE,34309,352,81,Iceland
Iceland,1969,352,NA,NA,181.2700043,601382,31,61,440,1380,1382,23,TRUE,TRUE,34450,352,81,Iceland
Iceland,1969,352,NA,NA,93.26999664,601381,32,44,183,3044,1381,6,TRUE,TRUE,34449,352,81,Iceland
Iceland,1995,352,NA,NA,70384.57031,300061,31,61,NA,NA,NA,23,TRUE,TRUE,41493,352,81,Iceland
Iceland,1999,352,1390,4670857,3360.328777,100043,43,NA,NA,NA,NA,27,TRUE,NA,23345,352,81,Iceland
Iceland,1975,352,NA,NA,302.7600098,601381,32,44,183,3044,1381,6,TRUE,TRUE,35376,352,81,Iceland
Iceland,1975,352,NA,NA,1513.839966,690125,43,90013,90038,90077,90125,27,TRUE,TRUE,35379,352,81,Iceland
Iceland,1999,352,24740,8647916,349.5519806,100058,58,NA,NA,NA,NA,29,TRUE,NA,23347,352,81,Iceland
Iceland,1999,352,1096,296148,270.2080292,300014,38,14,NA,NA,NA,21,TRUE,NA,23348,352,81,Iceland
Iceland,1989,352,NA,NA,42724.30078,600069,32,44,183,113,69,15,TRUE,TRUE,40356,352,81,Iceland
Iceland,1989,352,NA,NA,8556.269531,600024,35,28,43,145,24,2,TRUE,TRUE,40353,352,81,Iceland
Iceland,2002,352,68540,91914568,1341.035425,100045,45,NA,NA,NA,NA,26,TRUE,NA,25213,352,81,Iceland
Iceland,2002,352,12353,598928,48.48441674,100056,56,NA,NA,NA,NA,29,TRUE,NA,25214,352,81,Iceland
Iceland,2002,352,1793,5034001,2807.585611,100139,39,NA,NA,NA,NA,4,TRUE,NA,25215,352,81,Iceland
Iceland,1998,352,54561,78866960,1445.482304,100045,45,NA,NA,NA,NA,26,TRUE,NA,22780,352,81,Iceland
Iceland,1998,352,54561,78866960,1445.482304,490046,45,90013,90046,NA,NA,26,TRUE,NA,22783,352,81,Iceland
Iceland,1989,352,NA,NA,208601.875,690125,43,90013,90038,90077,90125,27,TRUE,TRUE,40365,352,81,Iceland
Iceland,2006,352,4664,3224801,691.4238851,600051,32,44,505,880,51,6,TRUE,NA,28575,352,81,Iceland
Iceland,1982,352,NA,NA,3878.370117,690185,55,90008,90055,90120,90185,29,TRUE,TRUE,37318,352,81,Iceland
Iceland,2005,352,873,409562,469.1431844,100038,38,NA,NA,NA,NA,21,TRUE,NA,27761,352,81,Iceland
Iceland,1973,352,NA,NA,83.81999969,400019,38,14,19,NA,NA,21,TRUE,TRUE,34987,352,81,Iceland
