"TIME","NATVESSR","SPECIES","PRES","DEST","UNIT","GEO","Value","Flag and Footnotes"
"1992","Total","Frigate and bullet tuna - Auxis thazard, A.rochei","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Garfish - Belone belone","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Garfish - Belone belone","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Garfish - Belone belone","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Gastropods nei - Gastropoda","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Gastropods nei - Gastropoda","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Gastropods nei - Gastropoda","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Greater forkbeard - Phycis blennoides","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Greater forkbeard - Phycis blennoides","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Greater forkbeard - Phycis blennoides","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Gobies nei - Gobiidae","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Gobies nei - Gobiidae","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Gobies nei - Gobiidae","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Dusky grouper - Epinephelus marginatus","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Dusky grouper - Epinephelus marginatus","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Dusky grouper - Epinephelus marginatus","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","Gurnards,Searobins nei - Triglidae","All presentation forms","Human consumption","Euro","Italy",":",""
"1992","Total","Gurnards,Searobins nei - Triglidae","All presentation forms","Human consumption","Tonnes product weight","Italy",":",""
"1992","Total","Gurnards,Searobins nei - Triglidae","All presentation forms","Human consumption","Euro/Tonne","Italy",":",""
"1992","Total","European hake - Merluccius merluccius","All presentation forms","Human consumption","Euro","Italy","103,534,883",""
